symbol,entry_date,exit_date,entry_price,exit_price,direction,confidence,game_score,reason,pnl,equity,win,mae,mfe
XBI,2026-04-01T14:00:00+00:00,2026-04-08T13:00:00+00:00,129.5,131.43,LONG,0.7067465897157322,0.5,TAKE_PROFIT,86.21248766435323,45012.456280857295,True,,
IBB,2026-04-01T14:00:00+00:00,2026-04-08T13:00:00+00:00,170.9,171.99,LONG,0.699771370798067,0.5,TAKE_PROFIT,61.640819534829085,45074.09710039212,True,,
XLE,2026-04-01T14:00:00+00:00,2026-04-01T17:00:00+00:00,58.96,58.6,SHORT,0.6916789577513699,0.5,TAKE_PROFIT,41.84410044772409,45115.94120083984,True,,
XOM,2026-04-01T14:00:00+00:00,2026-04-08T13:00:00+00:00,161.58,158.99,SHORT,0.6986060068067013,0.5,TAKE_PROFIT,83.33981967418323,45199.28102051403,True,,
CVX,2026-04-01T14:00:00+00:00,2026-04-01T15:00:00+00:00,197.79,197.35,SHORT,0.7189863699175658,0.5,TAKE_PROFIT,11.657105279641328,45210.93812579367,True,,
BAC,2026-04-01T14:00:00+00:00,2026-04-06T13:00:00+00:00,49.295,49.98,LONG,0.6706672810783025,0.5,TAKE_PROFIT,110.61429972020024,45321.552425513866,True,,
GS,2026-04-01T14:00:00+00:00,2026-04-01T15:00:00+00:00,866.7,868.0,LONG,0.7005432732200862,0.5,TAKE_PROFIT,10.595866678071308,45332.14829219194,True,,
PFE,2026-04-02T09:30:00+00:00,2026-04-02T14:00:00+00:00,28.56,28.64,LONG,0.6584460753136091,0.5,TAKE_PROFIT,29.58741613476456,45361.735708326705,True,,
VNQ,2026-04-03T09:30:00+00:00,2026-04-06T14:00:00+00:00,90.225,90.325,LONG,0.6508955010914199,0.5,TAKE_PROFIT,17.65538782086799,45379.39109614757,True,,
VNQ,2026-04-03T14:00:00+00:00,2026-04-06T14:00:00+00:00,90.225,90.325,LONG,0.6508955010914199,0.5,TAKE_PROFIT,17.66225953144603,45397.05335567902,True,,
VNQ,2026-04-06T09:30:00+00:00,2026-04-06T14:00:00+00:00,90.225,90.325,LONG,0.6508955010915547,0.5,TAKE_PROFIT,17.669133916584762,45414.7224895956,True,,
AAPL,2026-04-06T14:00:00+00:00,2026-04-07T13:00:00+00:00,259.92,250.41932999999997,LONG,0.6256542995390633,0.5,STOP_LOSS,-407.7618523837684,45006.96063721184,False,,
UNH,2026-04-06T14:00:00+00:00,2026-04-06T20:00:00+00:00,281.79,283.255,LONG,0.6760532145765062,0.5,TAKE_PROFIT,50.2322147582159,45057.19285197005,True,,
HYG,2026-04-07T09:30:00+00:00,2026-04-07T19:00:00+00:00,79.7,79.7,LONG,0.6545510145710002,0.5,TAKE_PROFIT,0.0,45057.19285197005,False,,
UNH,2026-04-07T09:30:00+00:00,2026-04-07T16:00:00+00:00,307.61,310.4,LONG,0.7910906626622343,0.5,TAKE_PROFIT,66.63766126343425,45123.830513233486,True,,
PFE,2026-04-07T09:30:00+00:00,2026-04-07T14:00:00+00:00,27.8,27.02,SHORT,0.7253911996900897,0.5,TAKE_PROFIT,410.0204549529262,45533.85096818641,True,,
SILVER,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,63.93,66.47640999999999,SHORT,0.6545786088217445,0.5,STOP_LOSS,-364.61589133301817,45169.235076853394,False,,
TLT,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,86.06,86.93684999999998,SHORT,0.6343683263766312,0.5,STOP_LOSS,-316.8758509639163,44852.35922588948,False,,
LQD,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,108.415,109.364255,SHORT,0.6331732477512877,0.5,STOP_LOSS,-395.5067319027849,44456.85249398669,False,,
SLV,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,63.93,66.47640999999999,SHORT,0.6545786088217445,0.5,STOP_LOSS,-364.61589133301817,44092.23660265368,False,,
ARM,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,139.0,152.88272999999998,SHORT,0.6824121441508795,0.5,STOP_LOSS,-525.8019763250352,43566.43462632864,False,,
SOUN,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,6.365,6.996989999999999,SHORT,0.6294820551388952,0.5,STOP_LOSS,-521.8075052162691,43044.627121112375,False,,
AAPL,2026-04-07T14:00:00+00:00,2026-04-14T14:00:00+00:00,246.13,260.44,SHORT,0.641355818006289,0.5,TIME_EXIT,-419.7033219676319,42624.923799144744,False,,
TSLA,2026-04-07T14:00:00+00:00,2026-04-07T15:00:00+00:00,338.75,338.7,SHORT,0.688214765647748,0.5,TAKE_PROFIT,0.8452319193247867,42625.76903106407,True,,
JNJ,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,239.25,236.14,SHORT,0.7214887192185909,0.5,TAKE_PROFIT,180.2640362934032,42806.03306735747,True,,
PFE,2026-04-07T14:00:00+00:00,2026-04-07T15:00:00+00:00,27.05,26.925,SHORT,0.7611272452379984,0.5,TAKE_PROFIT,53.98661192027535,42860.01967927775,True,,
IBB,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,166.54,171.0709,SHORT,0.6444255994268115,0.5,STOP_LOSS,-466.461652927091,42393.558026350656,False,,
XLE,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,60.655,58.82112,LONG,0.6958914642989243,0.5,STOP_LOSS,-509.39026605208466,41884.16776029857,False,,
XOM,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,165.57,159.43041,LONG,0.6815355201412311,0.5,STOP_LOSS,-367.8064528635232,41516.36130743505,False,,
CVX,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,203.87,196.17363,LONG,0.6009814960862733,0.5,STOP_LOSS,-440.9306285669339,41075.43067886811,False,,
VTI,2026-04-08T14:00:00+00:00,2026-04-09T15:00:00+00:00,332.27,334.35,LONG,0.6357736993646759,0.5,TAKE_PROFIT,108.13819196895732,41183.56887083707,True,,
HYG,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,80.17,80.255,LONG,0.6106182279531576,0.5,TIME_EXIT,42.87698465600967,41226.44585549308,True,,
VGIT,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,59.525,59.49,LONG,0.6531344996917462,0.5,TIME_EXIT,-69.88528136334254,41156.56057412974,False,,
AMD,2026-04-08T14:00:00+00:00,2026-04-09T13:00:00+00:00,228.175,233.91,LONG,0.6273322845295035,0.5,TAKE_PROFIT,121.74934765233006,41278.30992178207,True,,
XOM,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,155.415,154.97,SHORT,0.6088351079862276,0.5,TIME_EXIT,15.799949564210475,41294.10987134628,True,,
CVX,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,191.04,190.43,SHORT,0.6107411050198457,0.5,TIME_EXIT,22.715504484217245,41316.82537583049,True,,
XLF,2026-04-08T14:00:00+00:00,2026-04-09T16:00:00+00:00,51.115,51.48,LONG,0.6573381105066796,0.5,TAKE_PROFIT,111.94424041013966,41428.76961624064,True,,
JPM,2026-04-08T14:00:00+00:00,2026-04-09T18:00:00+00:00,306.44,311.14,LONG,0.6838288354882248,0.5,TAKE_PROFIT,190.63078986242851,41619.400406103065,True,,
BAC,2026-04-08T14:00:00+00:00,2026-04-09T15:00:00+00:00,51.5,52.235,LONG,0.6576893666008159,0.5,TAKE_PROFIT,169.33741253427485,41788.73781863734,True,,
GS,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,896.11,903.84,LONG,0.6201546261089895,0.5,TIME_EXIT,69.29222903789298,41858.03004767523,True,,
VNQ,2026-04-08T14:00:00+00:00,2026-04-09T13:00:00+00:00,91.975,92.2,LONG,0.6315390567475583,0.5,TAKE_PROFIT,45.06708695173712,41903.097134626965,True,,
SPG,2026-04-08T14:00:00+00:00,2026-04-08T18:00:00+00:00,194.05,194.915,LONG,0.66935649295672,0.5,TAKE_PROFIT,81.5582006101122,41984.655335237076,True,,
PLTR,2026-04-09T14:00:00+00:00,2026-04-09T16:00:00+00:00,130.43,129.53,SHORT,0.7767491807978099,0.5,TAKE_PROFIT,32.70285761416746,42017.35819285124,True,,
AMZN,2026-04-09T14:00:00+00:00,2026-04-09T15:00:00+00:00,228.295,228.635,LONG,0.7099482683508831,0.5,TAKE_PROFIT,8.95823205673693,42026.31642490798,True,,
JNJ,2026-04-09T14:00:00+00:00,2026-04-16T14:00:00+00:00,242.675,241.29,LONG,0.6002356445415278,0.5,TIME_EXIT,-64.25783147448571,41962.058593433496,False,,
VNQ,2026-04-09T14:00:00+00:00,2026-04-09T15:00:00+00:00,92.48,92.48,LONG,0.6853279741741636,0.5,TAKE_PROFIT,0.0,41962.058593433496,False,,
SPG,2026-04-09T14:00:00+00:00,2026-04-09T15:00:00+00:00,196.43,196.43,LONG,0.6820010922437544,0.5,TAKE_PROFIT,0.0,41962.058593433496,False,,
ES,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,649.85,659.74,LONG,0.618989885606779,0.5,TIME_EXIT,470.1847324096757,100470.18473240967,True,,
NQ,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,577.38,588.7,LONG,0.621476866213811,0.5,TIME_EXIT,566.8097281831223,101036.9944605928,True,,
SILVER,2026-04-01T09:30:00+00:00,2026-04-01T13:00:00+00:00,68.16,68.2,LONG,0.7145881588746097,0.5,TAKE_PROFIT,8.857255832346198,101045.85171642515,True,,
SPY,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,649.85,659.74,LONG,0.618989885606779,0.5,TIME_EXIT,470.1847324096757,101516.03644883484,True,,
QQQ,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,577.38,588.7,LONG,0.621476866213811,0.5,TIME_EXIT,566.8097281831223,102082.84617701796,True,,
SLV,2026-04-01T09:30:00+00:00,2026-04-01T13:00:00+00:00,68.16,68.2,LONG,0.7145881588746097,0.5,TAKE_PROFIT,8.857255832346198,102091.7034328503,True,,
SMCI,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,22.76,22.67,LONG,0.6191230685979177,0.5,TIME_EXIT,-45.55446289118979,102046.14896995912,False,,
SOUN,2026-04-01T09:30:00+00:00,2026-04-01T13:00:00+00:00,6.88,6.935,LONG,0.7589521437480552,0.5,TAKE_PROFIT,89.76869986942692,102135.91766982854,True,,
META,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,573.72,574.48,LONG,0.7248686795706764,0.5,TIME_EXIT,26.7774002768338,102162.69507010536,True,,
VTI,2026-04-01T14:00:00+00:00,2026-04-08T13:00:00+00:00,324.14,327.77,LONG,0.6590370818815653,0.5,TAKE_PROFIT,349.059309093908,102511.75437919928,True,,
AMD,2026-04-01T14:00:00+00:00,2026-04-06T13:00:00+00:00,211.94,221.31,LONG,0.6748676408951821,0.5,TAKE_PROFIT,531.0406257596647,103042.79500495894,True,,
SMCI,2026-04-01T14:00:00+00:00,2026-04-08T14:00:00+00:00,23.06,22.94,LONG,0.6485831236701198,0.5,TIME_EXIT,-61.347571493134815,102981.4474334658,False,,
ARM,2026-04-01T14:00:00+00:00,2026-04-08T14:00:00+00:00,156.53,145.7,LONG,0.6859578617948525,0.5,TIME_EXIT,-817.937698361859,102163.50973510394,False,,
GOOGL,2026-04-01T14:00:00+00:00,2026-04-07T13:00:00+00:00,296.4,303.32,LONG,0.7695180569640607,0.5,TAKE_PROFIT,516.86886513091,102680.37860023484,True,,
UNH,2026-04-01T14:00:00+00:00,2026-04-02T14:00:00+00:00,272.75,277.75,LONG,0.799457795166175,0.5,TAKE_PROFIT,381.9574136039813,103062.33601383884,True,,
XBI,2026-04-01T14:00:00+00:00,2026-04-08T13:00:00+00:00,129.5,131.43,LONG,0.7067465897157322,0.5,TAKE_PROFIT,197.77438802036616,103260.1104018592,True,,
IBB,2026-04-01T14:00:00+00:00,2026-04-08T13:00:00+00:00,170.9,171.99,LONG,0.699771370798067,0.5,TAKE_PROFIT,141.4061430176701,103401.51654487688,True,,
XLE,2026-04-01T14:00:00+00:00,2026-04-01T17:00:00+00:00,58.96,58.6,SHORT,0.6916789577513699,0.5,TAKE_PROFIT,95.99179402560212,103497.50833890248,True,,
XOM,2026-04-01T14:00:00+00:00,2026-04-08T13:00:00+00:00,161.58,158.99,SHORT,0.6986060068067013,0.5,TAKE_PROFIT,191.1843896438725,103688.69272854632,True,,
CVX,2026-04-01T14:00:00+00:00,2026-04-01T15:00:00+00:00,197.79,197.35,SHORT,0.7189863699175658,0.5,TAKE_PROFIT,26.74179721789076,103715.43452576424,True,,
BAC,2026-04-01T14:00:00+00:00,2026-04-06T13:00:00+00:00,49.295,49.98,LONG,0.6706672810783025,0.5,TAKE_PROFIT,253.75297739505356,103969.18750315928,True,,
GS,2026-04-01T14:00:00+00:00,2026-04-01T15:00:00+00:00,866.7,868.0,LONG,0.7005432732200862,0.5,TAKE_PROFIT,24.307279659526856,103993.4947828188,True,,
PFE,2026-04-02T09:30:00+00:00,2026-04-02T14:00:00+00:00,28.56,28.64,LONG,0.6584460753136091,0.5,TAKE_PROFIT,67.87454204939358,104061.3693248682,True,,
VNQ,2026-04-03T09:30:00+00:00,2026-04-06T14:00:00+00:00,90.225,90.325,LONG,0.6508955010914199,0.5,TAKE_PROFIT,40.50206201135013,104101.87138687956,True,,
VNQ,2026-04-03T14:00:00+00:00,2026-04-06T14:00:00+00:00,90.225,90.325,LONG,0.6508955010914199,0.5,TAKE_PROFIT,40.51782594985885,104142.3892128294,True,,
VNQ,2026-04-06T09:30:00+00:00,2026-04-06T14:00:00+00:00,90.225,90.325,LONG,0.6508955010915547,0.5,TAKE_PROFIT,40.533596023901055,104182.92280885331,True,,
AAPL,2026-04-06T14:00:00+00:00,2026-04-07T13:00:00+00:00,259.92,250.41932999999997,LONG,0.6256542995390633,0.5,STOP_LOSS,-935.4196010121092,103247.5032078412,False,,
UNH,2026-04-06T14:00:00+00:00,2026-04-06T20:00:00+00:00,281.79,283.255,LONG,0.6760532145765062,0.5,TAKE_PROFIT,115.2344144318375,103362.73762227304,True,,
HYG,2026-04-07T09:30:00+00:00,2026-04-07T19:00:00+00:00,79.7,79.7,LONG,0.6545510145710002,0.5,TAKE_PROFIT,0.0,103362.73762227304,False,,
UNH,2026-04-07T09:30:00+00:00,2026-04-07T16:00:00+00:00,307.61,310.4,LONG,0.7910906626622343,0.5,TAKE_PROFIT,152.86906842073944,103515.60669069378,True,,
PFE,2026-04-07T09:30:00+00:00,2026-04-07T14:00:00+00:00,27.8,27.02,SHORT,0.7253911996900897,0.5,TAKE_PROFIT,940.6009123626816,104456.20760305646,True,,
SILVER,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,63.93,66.47640999999999,SHORT,0.6545786088217445,0.5,STOP_LOSS,-836.4412943474827,103619.76630870896,False,,
TLT,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,86.06,86.93684999999998,SHORT,0.6343683263766312,0.5,STOP_LOSS,-726.924012989986,102892.842295719,False,,
LQD,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,108.415,109.364255,SHORT,0.6331732477512877,0.5,STOP_LOSS,-907.305936519807,101985.53635919918,False,,
SLV,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,63.93,66.47640999999999,SHORT,0.6545786088217445,0.5,STOP_LOSS,-836.4412943474827,101149.09506485167,False,,
ARM,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,139.0,152.88272999999998,SHORT,0.6824121441508795,0.5,STOP_LOSS,-1206.2076725177287,99942.88739233396,False,,
SOUN,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,6.365,6.996989999999999,SHORT,0.6294820551388952,0.5,STOP_LOSS,-1197.0442195145288,98745.84317281944,False,,
AAPL,2026-04-07T14:00:00+00:00,2026-04-14T14:00:00+00:00,246.13,260.44,SHORT,0.641355818006289,0.5,TIME_EXIT,-962.8137396455656,97783.02943317386,False,,
TSLA,2026-04-07T14:00:00+00:00,2026-04-07T15:00:00+00:00,338.75,338.7,SHORT,0.688214765647748,0.5,TAKE_PROFIT,1.9389908597760823,97784.96842403364,True,,
JNJ,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,239.25,236.14,SHORT,0.7214887192185909,0.5,TAKE_PROFIT,413.53184933961694,98198.50027337324,True,,
PFE,2026-04-07T14:00:00+00:00,2026-04-07T15:00:00+00:00,27.05,26.925,SHORT,0.7611272452379984,0.5,TAKE_PROFIT,123.84712961067024,98322.34740298393,True,,
IBB,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,166.54,171.0709,SHORT,0.6444255994268115,0.5,STOP_LOSS,-1070.0789461242834,97252.26845685965,False,,
XLE,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,60.655,58.82112,LONG,0.6958914642989243,0.5,STOP_LOSS,-1168.5586492319478,96083.7098076277,False,,
XOM,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,165.57,159.43041,LONG,0.6815355201412311,0.5,STOP_LOSS,-843.7605513511045,95239.9492562766,False,,
CVX,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,203.87,196.17363,LONG,0.6009814960862733,0.5,STOP_LOSS,-1011.509905198082,94228.43935107852,False,,
VTI,2026-04-08T14:00:00+00:00,2026-04-09T15:00:00+00:00,332.27,334.35,LONG,0.6357736993646759,0.5,TAKE_PROFIT,248.07270173613605,94476.51205281464,True,,
HYG,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,80.17,80.255,LONG,0.6106182279531576,0.5,TIME_EXIT,98.36126563840244,94574.87331845306,True,,
VGIT,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,59.525,59.49,LONG,0.6531344996917462,0.5,TIME_EXIT,-160.31921972924383,94414.55409872382,False,,
AMD,2026-04-08T14:00:00+00:00,2026-04-09T13:00:00+00:00,228.175,233.91,LONG,0.6273322845295035,0.5,TAKE_PROFIT,279.2971572466806,94693.8512559705,True,,
XOM,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,155.415,154.97,SHORT,0.6088351079862276,0.5,TIME_EXIT,36.24562334844233,94730.09687931894,True,,
CVX,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,191.04,190.43,SHORT,0.6107411050198457,0.5,TIME_EXIT,52.110142273478395,94782.20702159242,True,,
XLF,2026-04-08T14:00:00+00:00,2026-04-09T16:00:00+00:00,51.115,51.48,LONG,0.6573381105066796,0.5,TAKE_PROFIT,256.8039067114675,95039.01092830388,True,,
JPM,2026-04-08T14:00:00+00:00,2026-04-09T18:00:00+00:00,306.44,311.14,LONG,0.6838288354882248,0.5,TAKE_PROFIT,437.31353571032184,95476.3244640142,True,,
BAC,2026-04-08T14:00:00+00:00,2026-04-09T15:00:00+00:00,51.5,52.235,LONG,0.6576893666008159,0.5,TAKE_PROFIT,388.46580165167927,95864.79026566588,True,,
GS,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,896.11,903.84,LONG,0.6201546261089895,0.5,TIME_EXIT,158.9587374614489,96023.74900312732,True,,
VNQ,2026-04-08T14:00:00+00:00,2026-04-09T13:00:00+00:00,91.975,92.2,LONG,0.6315390567475583,0.5,TAKE_PROFIT,103.38543502469643,96127.13443815205,True,,
SPG,2026-04-08T14:00:00+00:00,2026-04-08T18:00:00+00:00,194.05,194.915,LONG,0.66935649295672,0.5,TAKE_PROFIT,187.09729472725337,96314.23173287929,True,,
PLTR,2026-04-09T14:00:00+00:00,2026-04-09T16:00:00+00:00,130.43,129.53,SHORT,0.7767491807978099,0.5,TAKE_PROFIT,75.02147109291006,96389.2532039722,True,,
AMZN,2026-04-09T14:00:00+00:00,2026-04-09T15:00:00+00:00,228.295,228.635,LONG,0.7099482683508831,0.5,TAKE_PROFIT,20.550489966874384,96409.80369393907,True,,
JNJ,2026-04-09T14:00:00+00:00,2026-04-16T14:00:00+00:00,242.675,241.29,LONG,0.6002356445415278,0.5,TIME_EXIT,-147.40965769204814,96262.39403624705,False,,
VNQ,2026-04-09T14:00:00+00:00,2026-04-09T15:00:00+00:00,92.48,92.48,LONG,0.6853279741741636,0.5,TAKE_PROFIT,0.0,96262.39403624705,False,,
SPG,2026-04-09T14:00:00+00:00,2026-04-09T15:00:00+00:00,196.43,196.43,LONG,0.6820010922437544,0.5,TAKE_PROFIT,0.0,96262.39403624705,False,,
ES,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,649.85,659.74,LONG,0.618989885606779,0.5,TIME_EXIT,76.09448334230977,100076.09448334231,True,,
NQ,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,577.38,588.7,LONG,0.621476866213811,0.5,TIME_EXIT,98.02902767674703,100174.12351101906,True,,
SILVER,2026-04-01T09:30:00+00:00,2026-04-01T14:00:00+00:00,68.16,68.16,LONG,0.7145881588746097,0.5,HARD_STOP,0.0,100174.12351101906,False,,
SPY,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,649.85,659.74,LONG,0.618989885606779,0.5,TIME_EXIT,76.09448334230977,100250.21799436136,True,,
QQQ,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,577.38,588.7,LONG,0.621476866213811,0.5,TIME_EXIT,98.02902767674703,100348.24702203812,True,,
SLV,2026-04-01T09:30:00+00:00,2026-04-01T14:00:00+00:00,68.16,68.16,LONG,0.7145881588746097,0.5,HARD_STOP,0.0,100348.24702203812,False,,
SMCI,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,22.76,22.67,LONG,0.6191230685979177,0.5,TIME_EXIT,-19.77152899824247,100328.47549303988,False,,
SOUN,2026-04-01T09:30:00+00:00,2026-04-01T14:00:00+00:00,6.88,6.88,LONG,0.7589521437480552,0.5,HARD_STOP,0.0,100328.47549303988,False,,
META,2026-04-01T09:30:00+00:00,2026-04-08T09:30:00+00:00,573.72,574.48,LONG,0.7248686795706764,0.5,TIME_EXIT,6.623440005577546,100335.09893304546,True,,
VTI,2026-04-01T14:00:00+00:00,2026-04-08T14:00:00+00:00,324.14,332.27,LONG,0.6590370818815653,0.5,TIME_EXIT,125.82901745012332,100460.92795049558,True,,
AMD,2026-04-01T14:00:00+00:00,2026-04-06T16:00:00+00:00,211.94,222.78,LONG,0.6748676408951821,0.5,HARD_STOP,256.58971228513076,100717.51766278072,True,,
SMCI,2026-04-01T14:00:00+00:00,2026-04-08T14:00:00+00:00,23.06,22.94,LONG,0.6485831236701198,0.5,TIME_EXIT,-26.106270320826564,100691.41139245988,False,,
ARM,2026-04-01T14:00:00+00:00,2026-04-08T14:00:00+00:00,156.53,145.7,LONG,0.6859578617948525,0.5,TIME_EXIT,-347.0993168865017,100344.31207557338,False,,
GOOGL,2026-04-01T14:00:00+00:00,2026-04-08T13:00:00+00:00,296.4,318.57,LONG,0.7695180569640607,0.5,HARD_STOP,375.2410835603273,100719.5531591337,True,,
UNH,2026-04-01T14:00:00+00:00,2026-04-02T16:00:00+00:00,272.75,276.40000000000003,LONG,0.799457795166175,0.5,HARD_STOP,67.1353090936058,100786.68846822732,True,,
XBI,2026-04-01T14:00:00+00:00,2026-04-08T14:00:00+00:00,129.5,130.23,LONG,0.7067465897157322,0.5,TIME_EXIT,28.27977691935221,100814.96824514668,True,,
IBB,2026-04-01T14:00:00+00:00,2026-04-08T14:00:00+00:00,170.9,170.9,LONG,0.699771370798067,0.5,HARD_STOP,0.0,100814.96824514668,False,,
XLE,2026-04-01T14:00:00+00:00,2026-04-01T18:00:00+00:00,58.96,58.96,SHORT,0.6916789577513699,0.5,HARD_STOP,0.0,100814.96824514668,False,,
XOM,2026-04-01T14:00:00+00:00,2026-04-08T14:00:00+00:00,161.58,155.415,SHORT,0.6986060068067013,0.5,TIME_EXIT,191.41164900427864,101006.37989415094,True,,
CVX,2026-04-01T14:00:00+00:00,2026-04-01T18:00:00+00:00,197.79,197.79,SHORT,0.7189863699175658,0.5,HARD_STOP,0.0,101006.37989415094,False,,
