timestamp,direction,entry,stop,target_2r,target_15r,risk_pts,wick_ratio,sweep_pct,pda_confluence,bar_idx,exit_price,exit_reason,bars_held,gross_pts,net_pts,r_multiple,win,date
2025-10-22 15:35:00+00:00,long,25032.0,25003.0,25090.0,25075.5,29.0,0.4439461883408072,0.0008092393150438587,True,34225,25090.0,target,3,58.0,57.5,1.9827586206896552,True,2025-10-22
2025-10-23 14:00:00+00:00,short,25160.75,25180.0,25122.25,25131.875,19.25,0.4883720930232558,0.0005264935529374367,True,34284,25122.25,target,2,38.5,38.0,1.974025974025974,True,2025-10-23
2025-10-23 16:00:00+00:00,short,25194.75,25216.75,25150.75,25161.75,22.0,0.6666666666666666,0.00044633558484839466,True,34308,25216.75,stop,2,-22.0,-22.5,-1.0227272727272727,False,2025-10-23
2025-10-29 15:50:00+00:00,long,26246.5,26218.25,26303.0,26288.875,28.25,0.48333333333333334,0.0004193751310547285,True,34618,26218.25,stop,3,-28.25,-28.75,-1.0176991150442478,False,2025-10-29
2025-10-29 18:05:00+00:00,short,26238.75,26290.25,26135.75,26161.5,51.5,0.49469964664310956,0.0008279957743663929,True,34645,26135.75,target,7,103.0,102.5,1.9902912621359223,True,2025-10-29
2025-10-29 18:10:00+00:00,long,26244.0,26204.5,26323.0,26303.25,39.5,0.6210045662100456,0.0005434989892825813,True,34646,26204.5,stop,6,-39.5,-40.0,-1.0126582278481013,False,2025-10-29
2025-11-03 14:35:00+00:00,short,26235.25,26266.25,26173.25,26188.75,31.0,0.75625,0.005656964000268012,True,34825,26173.25,target,2,62.0,61.5,1.9838709677419355,True,2025-11-03
2025-11-03 17:20:00+00:00,short,26128.0,26144.25,26095.5,26103.625,16.25,0.45544554455445546,0.00043049430312538863,True,34858,26095.5,target,2,32.5,32.0,1.9692307692307693,True,2025-11-03
2025-11-05 15:45:00+00:00,short,25703.25,25730.25,25649.25,25662.75,27.0,0.8188976377952756,0.0004471489394793631,True,34971,25730.25,stop,1,-27.0,-27.5,-1.0185185185185186,False,2025-11-05
2025-11-06 16:45:00+00:00,long,25258.0,25222.5,25329.0,25311.25,35.5,0.6961325966850829,0.0006834389857369255,True,35049,25222.5,stop,3,-35.5,-36.0,-1.0140845070422535,False,2025-11-06
2025-11-07 15:10:00+00:00,long,24970.25,24881.75,25147.25,25103.0,88.5,0.624,0.0014347202295552368,True,35096,24881.75,stop,7,-88.5,-89.0,-1.0056497175141244,False,2025-11-07
2025-11-07 17:10:00+00:00,long,24736.75,24709.0,24792.25,24778.375,27.75,0.48,0.0003843236409608091,True,35120,24792.25,target,2,55.5,55.0,1.981981981981982,True,2025-11-07
2025-11-07 18:35:00+00:00,short,24917.75,24935.0,24883.25,24891.875,17.25,0.7710843373493976,0.0005517435094899883,True,35137,24935.0,stop,1,-17.25,-17.75,-1.0289855072463767,False,2025-11-07
2025-11-10 16:45:00+00:00,long,25483.5,25451.75,25547.0,25531.125,31.75,0.7894736842105263,0.0007459463703820031,True,35181,25547.0,target,4,63.5,63.0,1.984251968503937,True,2025-11-10
2025-11-11 16:35:00+00:00,long,25520.25,25478.25,25604.25,25583.25,42.0,0.6984126984126984,0.00031389166813803384,True,35245,25604.25,target,16,84.0,83.5,1.9880952380952381,True,2025-11-11
2025-11-11 18:25:00+00:00,short,25646.5,25672.0,25595.5,25608.25,25.5,0.4125874125874126,0.0005358952373528724,True,35267,25672.0,stop,5,-25.5,-26.0,-1.0196078431372548,False,2025-11-11
2025-11-12 15:40:00+00:00,long,25585.0,25528.25,25698.5,25670.125,56.75,0.8041666666666667,0.001291004049058154,True,35300,25528.25,stop,7,-56.75,-57.25,-1.0088105726872247,False,2025-11-12
2025-11-12 17:45:00+00:00,short,25596.25,25629.25,25530.25,25546.75,33.0,0.5531914893617021,0.00046843892727485657,True,35325,25629.25,stop,12,-33.0,-33.5,-1.0151515151515151,False,2025-11-12
2025-11-12 18:45:00+00:00,short,25610.5,25637.5,25556.5,25570.0,27.0,0.43478260869565216,0.0003219009715556596,True,35337,25556.5,target,10,54.0,53.5,1.9814814814814814,True,2025-11-12
2025-11-17 19:30:00+00:00,long,24867.25,24824.75,24952.25,24931.0,42.5,0.8032786885245902,0.0009155758569689409,True,35544,24824.75,stop,1,-42.5,-43.0,-1.011764705882353,False,2025-11-17
2025-11-18 16:35:00+00:00,short,24646.5,24679.25,24581.0,24597.375,32.75,0.7696969696969697,0.0005067601808120325,True,35575,24679.25,stop,1,-32.75,-33.25,-1.015267175572519,False,2025-11-18
2025-11-18 16:40:00+00:00,short,24640.75,24695.25,24531.75,24559.0,54.5,0.8083333333333333,0.0006483244864054459,True,35576,24695.25,stop,2,-54.5,-55.0,-1.0091743119266054,False,2025-11-18
2025-11-18 18:45:00+00:00,short,24749.75,24803.75,24641.75,24668.75,54.0,0.6825938566552902,0.00045377083564420334,True,35601,24803.75,stop,2,-54.0,-54.5,-1.0092592592592593,False,2025-11-18
2025-11-19 14:35:00+00:00,long,24631.25,24572.25,24749.25,24719.75,59.0,0.47560975609756095,0.004597747711253342,True,35617,24749.25,target,2,118.0,117.5,1.9915254237288136,True,2025-11-19
2025-11-19 15:10:00+00:00,short,24922.5,24944.0,24879.5,24890.25,21.5,0.5877862595419847,0.0004311554967312397,True,35624,24944.0,stop,1,-21.5,-22.0,-1.0232558139534884,False,2025-11-19
2025-11-19 16:30:00+00:00,long,24707.5,24658.5,24805.5,24781.0,49.0,0.41132075471698115,0.0009015031805842551,True,35640,24658.5,stop,2,-49.0,-49.5,-1.010204081632653,False,2025-11-19
2025-11-19 17:30:00+00:00,long,24632.25,24580.75,24735.25,24709.5,51.5,0.5970695970695971,0.0007825123728417394,True,35652,24580.75,stop,1,-51.5,-52.0,-1.0097087378640777,False,2025-11-19
2025-11-20 16:50:00+00:00,long,24748.25,24700.25,24844.25,24820.25,48.0,0.45179063360881544,0.0011322967426249065,True,35710,24700.25,stop,1,-48.0,-48.5,-1.0104166666666667,False,2025-11-20
2025-11-20 17:25:00+00:00,long,24426.5,24353.5,24572.5,24536.0,73.0,0.5423076923076923,0.0012815255279885174,True,35717,24353.5,stop,3,-73.0,-73.5,-1.0068493150684932,False,2025-11-20
2025-11-20 17:40:00+00:00,long,24434.25,24308.25,24686.25,24623.25,126.0,0.6745886654478976,0.0018580300775034645,True,35720,24308.25,stop,14,-126.0,-126.5,-1.003968253968254,False,2025-11-20
2025-11-20 19:10:00+00:00,long,24266.25,24204.75,24389.25,24358.5,61.5,0.46096654275092935,0.0008462157643805081,True,35738,24389.25,target,10,123.0,122.5,1.991869918699187,True,2025-11-20
2025-11-21 14:50:00+00:00,long,24195.5,24101.25,24384.0,24336.875,94.25,0.7021696252465484,0.002132240301411833,True,35752,24101.25,stop,3,-94.25,-94.75,-1.0053050397877985,False,2025-11-21
2025-11-21 15:20:00+00:00,long,24131.25,24045.25,24303.25,24260.25,86.0,0.5788177339901478,0.0011942220422235376,True,35758,24045.25,stop,1,-86.0,-86.5,-1.005813953488372,False,2025-11-21
2025-11-21 15:25:00+00:00,long,24163.25,24027.0,24435.75,24367.625,136.25,0.7495495495495496,0.0007589777713085608,True,35759,24027.0,stop,2,-136.25,-136.75,-1.003669724770642,False,2025-11-21
2025-11-21 17:40:00+00:00,short,24373.5,24415.75,24289.0,24310.125,42.25,0.5291479820627802,0.0006044896160978658,True,35786,24289.0,target,5,84.5,84.0,1.9881656804733727,True,2025-11-21
2025-11-21 18:55:00+00:00,short,24474.0,24559.75,24302.5,24345.375,85.75,0.5012594458438288,0.0010801777198059755,True,35801,24559.75,stop,3,-85.75,-86.25,-1.0058309037900874,False,2025-11-21
2025-11-24 14:40:00+00:00,short,24655.25,24723.0,24519.75,24553.625,67.75,0.517799352750809,0.001539411985132521,True,35816,24723.0,stop,5,-67.75,-68.25,-1.007380073800738,False,2025-11-24
2025-11-24 15:10:00+00:00,short,24710.5,24770.0,24591.5,24621.25,59.5,0.5465116279069767,0.0008384177138470241,True,35822,24770.0,stop,6,-59.5,-60.0,-1.0084033613445378,False,2025-11-24
2025-11-24 17:45:00+00:00,short,24920.0,24935.25,24889.5,24897.125,15.25,0.45098039215686275,0.00041123782585582606,True,35853,24935.25,stop,2,-15.25,-15.75,-1.0327868852459017,False,2025-11-24
2025-11-25 19:45:00+00:00,long,24966.5,24937.75,25024.0,25009.625,28.75,0.7083333333333334,0.0005610772683552421,True,35943,25024.0,target,4,57.5,57.0,1.982608695652174,True,2025-11-25
2025-11-28 14:40:00+00:00,short,25375.25,25422.25,25281.25,25304.75,47.0,0.51,0.0009843682324684017,True,36056,25422.25,stop,18,-47.0,-47.5,-1.0106382978723405,False,2025-11-28
2025-11-28 18:05:00+00:00,short,25481.0,25500.0,25443.0,25452.5,19.0,0.416,0.0003628802887350189,True,36097,25443.0,target,3,38.0,37.5,1.9736842105263157,True,2025-11-28
2025-12-01 17:10:00+00:00,short,25448.5,25467.75,25410.0,25419.625,19.25,0.6144578313253012,0.00046158529998134015,True,36131,25467.75,stop,6,-19.25,-19.75,-1.025974025974026,False,2025-12-01
2025-12-01 19:15:00+00:00,long,25448.75,25432.25,25481.75,25473.5,16.5,0.7466666666666667,0.000324282892603402,True,36156,25432.25,stop,1,-16.5,-17.0,-1.0303030303030303,False,2025-12-01
2025-12-03 14:55:00+00:00,long,25488.5,25429.75,25606.0,25576.625,58.75,0.5703125,0.0009036262915962755,True,36236,25606.0,target,20,117.5,117.0,1.9914893617021276,True,2025-12-03
2025-12-04 15:30:00+00:00,long,25590.5,25520.25,25731.0,25695.875,70.25,0.543918918918919,0.0007732892199567349,True,36309,25520.25,stop,8,-70.25,-70.75,-1.00711743772242,False,2025-12-04
2025-12-04 16:10:00+00:00,long,25548.75,25504.75,25636.75,25614.75,44.0,0.6404494382022472,0.0006073548715738328,True,36317,25636.75,target,10,88.0,87.5,1.9886363636363635,True,2025-12-04
2025-12-10 14:40:00+00:00,long,25622.5,25566.75,25734.0,25706.125,55.75,0.6266233766233766,0.0016303021428222776,True,36563,25566.75,stop,13,-55.75,-56.25,-1.0089686098654709,False,2025-12-10
2025-12-10 18:00:00+00:00,short,25664.75,25682.5,25629.25,25638.125,17.75,0.5555555555555556,0.00048695448923343626,True,36603,25629.25,target,5,35.5,35.0,1.971830985915493,True,2025-12-10
2025-12-10 19:40:00+00:00,short,25732.75,25779.75,25638.75,25662.25,47.0,0.4322766570605187,0.000863834454376923,True,36623,25638.75,target,1,94.0,93.5,1.9893617021276595,True,2025-12-10
2025-12-11 17:30:00+00:00,short,25604.25,25637.25,25538.25,25554.75,33.0,0.4797297297297297,0.0004878143963784659,True,36663,25637.25,stop,2,-33.0,-33.5,-1.0151515151515151,False,2025-12-11
2025-12-12 14:35:00+00:00,long,25574.0,25528.25,25665.5,25642.625,45.75,0.5358649789029536,0.003143426139247921,True,36694,25528.25,stop,3,-45.75,-46.25,-1.010928961748634,False,2025-12-12
2025-12-16 15:30:00+00:00,long,24999.25,24937.0,25123.75,25092.625,62.25,0.758364312267658,0.0009514843155322303,True,36837,25031.75,time,24,32.5,32.0,0.5140562248995983,True,2025-12-16
2025-12-16 18:05:00+00:00,long,24980.0,24932.75,25074.5,25050.875,47.25,0.5885714285714285,0.0007814848211602044,True,36868,25074.5,target,8,94.5,94.0,1.9894179894179893,True,2025-12-16
2025-12-17 14:35:00+00:00,short,25401.0,25448.0,25307.0,25330.5,47.0,0.463302752293578,0.013481087646982685,True,36892,25307.0,target,2,94.0,93.5,1.9893617021276595,True,2025-12-17
2025-12-18 14:35:00+00:00,short,25270.0,25329.75,25150.5,25180.375,59.75,0.6928327645051194,0.012127387516982339,True,36958,25329.75,stop,11,-59.75,-60.25,-1.00836820083682,False,2025-12-18
2025-12-19 14:50:00+00:00,short,25548.75,25573.25,25499.75,25512.0,24.5,0.639751552795031,0.0009589604086345579,True,37027,25573.25,stop,3,-24.5,-25.0,-1.0204081632653061,False,2025-12-19
2025-12-19 18:00:00+00:00,short,25577.75,25597.75,25537.75,25547.75,20.0,0.4588235294117647,0.0003321739810074641,True,37065,25569.0,time,24,8.75,8.25,0.4125,True,2025-12-19
2025-12-29 14:35:00+00:00,long,25721.25,25664.0,25835.75,25807.125,57.25,0.6910569105691057,0.007358486917171092,True,37333,25664.0,stop,8,-57.25,-57.75,-1.0087336244541485,False,2025-12-29
2026-01-02 14:35:00+00:00,short,25678.5,25733.75,25568.0,25595.625,55.25,0.5867507886435331,0.0038619828746415965,True,37531,25733.75,stop,3,-55.25,-55.75,-1.009049773755656,False,2026-01-02
2026-01-02 14:55:00+00:00,short,25744.5,25804.0,25625.5,25655.25,59.5,0.6655290102389079,0.0011057118747635813,True,37535,25625.5,target,4,119.0,118.5,1.9915966386554622,True,2026-01-02
2026-01-02 15:30:00+00:00,long,25489.25,25457.0,25553.75,25537.625,32.25,0.5467980295566502,0.0008438404552813619,True,37542,25553.75,target,2,64.5,64.0,1.9844961240310077,True,2026-01-02
2026-01-02 16:10:00+00:00,long,25363.25,25322.0,25445.75,25425.125,41.25,0.6705202312138728,0.00042434768878537877,True,37550,25322.0,stop,1,-41.25,-41.75,-1.0121212121212122,False,2026-01-02
2026-01-02 16:15:00+00:00,long,25379.0,25293.5,25550.0,25507.25,85.5,0.792022792022792,0.0011254924029262803,True,37551,25316.5,time,24,-62.5,-63.0,-0.7368421052631579,False,2026-01-02
2026-01-02 18:55:00+00:00,long,25294.25,25265.0,25352.75,25338.125,29.25,0.6587301587301587,0.000692171539883913,True,37583,25352.75,target,3,58.5,58.0,1.982905982905983,True,2026-01-02
2026-01-06 15:05:00+00:00,short,25748.5,25773.0,25699.5,25711.75,24.5,0.6171875,0.0004464069096026008,True,37669,25773.0,stop,5,-24.5,-25.0,-1.0204081632653061,False,2026-01-06
2026-01-08 15:05:00+00:00,long,25609.5,25568.75,25691.0,25670.625,40.75,0.7554347826086957,0.001103634179452871,True,37801,25691.0,target,3,81.5,81.0,1.9877300613496933,True,2026-01-08
2026-01-08 19:20:00+00:00,long,25632.25,25594.75,25707.25,25688.5,37.5,0.5098039215686274,0.0007125218392824026,True,37852,25707.25,target,9,75.0,74.5,1.9866666666666666,True,2026-01-08
2026-01-13 14:45:00+00:00,short,25990.0,26043.0,25884.0,25910.5,53.0,0.40483383685800606,0.001008975073511041,True,37995,25884.0,target,7,106.0,105.5,1.990566037735849,True,2026-01-13
2026-01-13 15:30:00+00:00,long,25841.75,25811.75,25901.75,25886.75,30.0,0.7083333333333334,0.0006098092168307344,True,38004,25811.75,stop,4,-30.0,-30.5,-1.0166666666666666,False,2026-01-13
2026-01-13 17:00:00+00:00,short,26008.75,26026.0,25974.25,25982.875,17.25,0.5694444444444444,0.00037476937269372696,True,38022,25974.25,target,4,34.5,34.0,1.9710144927536233,True,2026-01-13
2026-01-14 14:35:00+00:00,long,25779.5,25668.0,26002.5,25946.75,111.5,0.5945945945945946,0.005925352180858789,True,38059,25668.0,stop,2,-111.5,-112.0,-1.0044843049327354,False,2026-01-14
2026-01-14 15:55:00+00:00,long,25495.75,25469.25,25548.75,25535.5,26.5,0.4396551724137931,0.0004218953895664289,True,38075,25548.75,target,6,53.0,52.5,1.9811320754716981,True,2026-01-14
2026-01-15 19:10:00+00:00,long,25853.0,25821.0,25917.0,25901.0,32.0,0.6821705426356589,0.00048386316349736296,True,38180,25821.0,stop,3,-32.0,-32.5,-1.015625,False,2026-01-15
2026-01-16 15:05:00+00:00,long,25730.75,25710.75,25770.75,25760.75,20.0,0.4528301886792453,0.0005927797483115495,True,38197,25710.75,stop,2,-20.0,-20.5,-1.025,False,2026-01-16
2026-01-21 16:50:00+00:00,long,25298.25,25268.75,25357.25,25342.5,29.5,0.5976331360946746,0.0008599982206933365,True,38392,25268.75,stop,1,-29.5,-30.0,-1.0169491525423728,False,2026-01-21
2026-01-21 19:55:00+00:00,short,25605.5,25648.5,25519.5,25541.0,43.0,0.416403785488959,0.0010245101865584264,True,38429,25648.5,stop,2,-43.0,-43.5,-1.0116279069767442,False,2026-01-21
2026-01-26 14:35:00+00:00,long,25769.75,25704.0,25901.25,25868.375,65.75,0.6258741258741258,0.00038888942901309584,True,38563,25901.25,target,23,131.5,131.0,1.9923954372623573,True,2026-01-26
2026-01-26 16:35:00+00:00,short,25903.0,25928.75,25851.5,25864.375,25.75,0.8823529411764706,0.0007333217545687875,True,38587,25928.75,stop,6,-25.75,-26.25,-1.0194174757281553,False,2026-01-26
2026-01-27 14:35:00+00:00,short,25962.0,26012.75,25860.5,25885.875,50.75,0.5173913043478261,0.0030946022809436127,True,38629,26012.75,stop,4,-50.75,-51.25,-1.0098522167487685,False,2026-01-27
2026-01-28 14:35:00+00:00,short,26248.5,26288.25,26169.0,26188.875,39.75,0.6120689655172413,0.007212712765447945,True,38695,26288.25,stop,2,-39.75,-40.25,-1.0125786163522013,False,2026-01-28
2026-01-29 14:50:00+00:00,long,25986.5,25910.25,26139.0,26100.875,76.25,0.4194373401534527,0.0014067136855898563,True,38764,25910.25,stop,1,-76.25,-76.75,-1.0065573770491802,False,2026-01-29
2026-01-29 18:45:00+00:00,short,25867.75,25891.75,25819.75,25831.75,24.0,0.6666666666666666,0.0004926822199681206,True,38811,25891.75,stop,7,-24.0,-24.5,-1.0208333333333333,False,2026-01-29
2026-01-30 15:35:00+00:00,long,25806.5,25770.5,25878.5,25860.5,36.0,0.5961538461538461,0.0007754718261392166,True,38839,25878.5,target,1,72.0,71.5,1.9861111111111112,True,2026-01-30
2026-01-30 18:05:00+00:00,long,25683.75,25664.75,25721.75,25712.25,19.0,0.42857142857142855,0.000516000895699668,True,38869,25664.75,stop,2,-19.0,-19.5,-1.0263157894736843,False,2026-01-30
2026-01-30 18:25:00+00:00,long,25619.0,25568.5,25720.0,25694.75,50.5,0.8132780082987552,0.00182506685405321,True,38873,25720.0,target,6,101.0,100.5,1.99009900990099,True,2026-01-30
2026-02-02 18:00:00+00:00,short,25923.75,25942.0,25887.25,25896.375,18.25,0.5975609756097561,0.00034705150822801286,True,38934,25942.0,stop,12,-18.25,-18.75,-1.0273972602739727,False,2026-02-02
2026-02-04 16:55:00+00:00,long,24984.0,24927.75,25096.5,25068.375,56.25,0.4484304932735426,0.0004911739056344664,True,39053,24927.75,stop,7,-56.25,-56.75,-1.008888888888889,False,2026-02-04
2026-02-05 14:35:00+00:00,long,24814.25,24651.75,25139.25,25058.0,162.5,0.7265745007680492,0.006988781696239754,True,39091,24651.75,stop,7,-162.5,-163.0,-1.003076923076923,False,2026-02-05
2026-02-05 17:50:00+00:00,short,24809.75,24887.75,24653.75,24692.75,78.0,0.43103448275862066,0.00041202303309248407,True,39130,24692.75,time,24,117.0,116.5,1.4935897435897436,True,2026-02-05
2026-02-06 14:55:00+00:00,short,24910.25,24984.25,24762.25,24799.25,74.0,0.6688102893890675,0.0013727592460846302,True,39161,24762.25,target,3,148.0,147.5,1.9932432432432432,True,2026-02-06
2026-02-06 16:40:00+00:00,short,25033.5,25049.25,25002.0,25009.875,15.75,0.5052631578947369,0.0004093654835005741,True,39182,25049.25,stop,1,-15.75,-16.25,-1.0317460317460319,False,2026-02-06
2026-02-10 16:55:00+00:00,long,25338.5,25316.0,25383.5,25372.25,22.5,0.7685185185185185,0.00030603380192702575,True,39317,25316.0,stop,2,-22.5,-23.0,-1.0222222222222221,False,2026-02-10
2026-02-11 14:35:00+00:00,short,25386.5,25465.5,25228.5,25268.0,79.0,0.47103274559193953,0.005022101191885705,True,39355,25228.5,target,8,158.0,157.5,1.9936708860759493,True,2026-02-11
2026-02-12 19:45:00+00:00,short,24915.75,24938.25,24870.75,24882.0,22.5,0.40714285714285714,0.0003309299130556865,True,39483,24938.25,stop,1,-22.5,-23.0,-1.0222222222222221,False,2026-02-12
2026-02-13 14:45:00+00:00,long,24715.0,24578.5,24988.0,24919.75,136.5,0.6351351351351351,0.003638243103553114,True,39489,24889.25,time,24,174.25,173.75,1.2728937728937728,True,2026-02-13
2026-02-13 17:45:00+00:00,short,24965.25,24993.75,24908.25,24922.5,28.5,0.4715447154471545,0.00031017680077644256,True,39525,24908.25,target,5,57.0,56.5,1.9824561403508771,True,2026-02-13
2026-02-16 14:50:00+00:00,long,24729.0,24692.5,24802.0,24783.75,36.5,0.803921568627451,0.0007587560447564899,True,39556,24692.5,stop,9,-36.5,-37.0,-1.0136986301369864,False,2026-02-16
2026-02-17 19:00:00+00:00,short,24845.5,24875.0,24786.5,24801.25,29.5,0.41358024691358025,0.0006335733537149523,True,39648,24875.0,stop,8,-29.5,-30.0,-1.0169491525423728,False,2026-02-17
2026-02-18 16:10:00+00:00,short,25086.75,25116.0,25028.25,25042.875,29.25,0.4740740740740741,0.0005776604750759425,True,39680,25116.0,stop,5,-29.25,-29.75,-1.017094017094017,False,2026-02-18
2026-02-19 16:55:00+00:00,long,24869.5,24801.0,25006.5,24972.25,68.5,0.4076655052264808,0.000674913369328713,True,39755,24801.0,stop,11,-68.5,-69.0,-1.0072992700729928,False,2026-02-19
2026-02-19 18:25:00+00:00,long,24777.75,24748.75,24835.75,24821.25,29.0,0.6326530612244898,0.0006359846152293077,True,39773,24835.75,target,7,58.0,57.5,1.9827586206896552,True,2026-02-19
2026-02-20 14:50:00+00:00,short,24896.25,24957.75,24773.25,24804.0,61.5,0.48091603053435117,0.00036074313084955007,True,39796,24957.75,stop,3,-61.5,-62.0,-1.008130081300813,False,2026-02-20
2026-02-24 15:35:00+00:00,short,25009.75,25024.25,24980.75,24988.0,14.5,0.49038461538461536,0.0003797797277579004,True,39937,25024.25,stop,2,-14.5,-15.0,-1.0344827586206897,False,2026-02-24
2026-02-25 15:05:00+00:00,short,25334.75,25362.0,25280.25,25293.875,27.25,0.6696428571428571,0.00033526273751885856,True,39997,25280.25,target,10,54.5,54.0,1.981651376146789,True,2026-02-25
2026-02-26 14:40:00+00:00,long,25276.25,25224.25,25380.25,25354.25,52.0,0.6701754385964912,0.0012472283813747228,True,40058,25224.25,stop,2,-52.0,-52.5,-1.0096153846153846,False,2026-02-26
2026-03-02 15:50:00+00:00,short,24925.5,24958.75,24859.0,24875.625,33.25,0.4114583333333333,0.0004309005822168332,True,40204,24958.75,stop,4,-33.25,-33.75,-1.0150375939849625,False,2026-03-02
2026-03-02 16:15:00+00:00,short,24972.5,24991.5,24934.5,24944.0,19.0,0.45,0.0005104389775206678,True,40209,24934.5,target,1,38.0,37.5,1.9736842105263157,True,2026-03-02
2026-03-03 16:30:00+00:00,short,24618.0,24642.75,24568.5,24580.875,24.75,0.45081967213114754,0.00039581451522870977,True,40278,24568.5,target,1,49.5,49.0,1.97979797979798,True,2026-03-03
2026-03-03 18:45:00+00:00,short,24803.0,24832.75,24743.5,24758.375,29.75,0.6319018404907976,0.0009270642294282432,True,40305,24743.5,target,6,59.5,59.0,1.9831932773109244,True,2026-03-03
2026-03-06 14:35:00+00:00,long,24706.25,24653.25,24812.25,24785.75,53.0,0.40189873417721517,0.004803713795539409,True,40453,24653.25,stop,1,-53.0,-53.5,-1.009433962264151,False,2026-03-06
2026-03-06 16:55:00+00:00,short,24858.0,24915.25,24743.5,24772.125,57.25,0.4701195219123506,0.0004517391959042313,True,40481,24915.25,stop,2,-57.25,-57.75,-1.0087336244541485,False,2026-03-06
2026-03-10 19:40:00+00:00,long,24994.25,24957.0,25068.75,25050.125,37.25,0.40331491712707185,0.00035047664824160857,True,40670,24957.0,stop,2,-37.25,-37.75,-1.0134228187919463,False,2026-03-10
2026-03-10 19:55:00+00:00,long,24966.5,24940.0,25019.5,25006.25,26.5,0.7226277372262774,0.0004909327722673079,True,40673,25019.5,target,2,53.0,52.5,1.9811320754716981,True,2026-03-10
2026-03-11 15:35:00+00:00,long,24952.0,24911.25,25033.5,25013.125,40.75,0.4577114427860697,0.0008623109934624794,True,40699,24911.25,stop,3,-40.75,-41.25,-1.0122699386503067,False,2026-03-11
2026-03-12 13:30:00+00:00,short,24775.75,25007.0,24313.25,24428.875,231.25,0.5096153846153846,0.00035002800224017924,True,40752,24619.75,time,24,156.0,155.5,0.6724324324324324,True,2026-03-12
2026-03-12 14:40:00+00:00,long,24605.25,24572.25,24671.25,24654.75,33.0,0.5375,0.000772624687391985,True,40766,24671.25,target,2,66.0,65.5,1.9848484848484849,True,2026-03-12
2026-03-12 18:00:00+00:00,long,24625.25,24585.0,24705.75,24685.625,40.25,0.884393063583815,0.0013506103133822125,True,40806,24585.0,stop,13,-40.25,-40.75,-1.0124223602484472,False,2026-03-12
2026-03-13 13:50:00+00:00,short,24756.25,24805.5,24657.75,24682.375,49.25,0.715,0.0013018205304161788,True,40834,24657.75,target,6,98.5,98.0,1.9898477157360406,True,2026-03-13
2026-03-13 17:55:00+00:00,long,24377.25,24352.75,24426.25,24414.0,24.5,0.4609375,0.0005335303291471722,True,40883,24426.25,target,8,49.0,48.5,1.9795918367346939,True,2026-03-13
2026-03-13 19:45:00+00:00,long,24367.25,24350.25,24401.25,24392.75,17.0,0.6338028169014085,0.0003694657115293828,True,40905,24401.25,target,3,34.0,33.5,1.9705882352941178,True,2026-03-13
2026-03-16 13:40:00+00:00,short,24683.5,24717.25,24616.0,24632.875,33.75,0.6242424242424243,0.0003440111702450574,True,40910,24717.25,stop,2,-33.75,-34.25,-1.0148148148148148,False,2026-03-16
2026-03-16 14:15:00+00:00,short,24737.25,24761.0,24689.75,24701.625,23.75,0.6068965517241379,0.0004949794937066893,True,40917,24761.0,stop,1,-23.75,-24.25,-1.0210526315789474,False,2026-03-16
2026-03-18 13:45:00+00:00,short,24953.0,24990.0,24879.0,24897.5,37.0,0.42292490118577075,0.00048042758054668653,True,41067,24990.0,stop,1,-37.0,-37.5,-1.0135135135135136,False,2026-03-18
2026-03-18 16:40:00+00:00,long,24857.75,24830.5,24912.25,24898.625,27.25,0.664179104477612,0.0004327435943884226,True,41102,24830.5,stop,5,-27.25,-27.75,-1.018348623853211,False,2026-03-18
2026-03-20 14:05:00+00:00,long,24296.5,24260.25,24369.0,24350.875,36.25,0.48325358851674644,0.0007928417714350436,True,41227,24260.25,stop,2,-36.25,-36.75,-1.013793103448276,False,2026-03-20
2026-03-20 19:15:00+00:00,long,24086.0,24063.0,24132.0,24120.5,23.0,0.7807017543859649,0.00030119856255582557,True,41289,24063.0,stop,2,-23.0,-23.5,-1.0217391304347827,False,2026-03-20
2026-03-23 18:40:00+00:00,short,24508.25,24537.0,24450.75,24465.125,28.75,0.5047169811320755,0.0009178335050021926,True,41360,24450.75,target,15,57.5,57.0,1.982608695652174,True,2026-03-23
2026-03-25 13:30:00+00:00,long,24430.75,24188.25,24915.75,24794.5,242.5,0.5,0.0004958575236048842,True,41454,24426.25,time,24,-4.5,-5.0,-0.020618556701030927,False,2026-03-25
2026-03-26 15:00:00+00:00,long,24104.0,24030.0,24252.0,24215.0,74.0,0.46407185628742514,0.0014025099734042553,True,41550,24030.0,stop,16,-74.0,-74.5,-1.0067567567567568,False,2026-03-26
2026-03-26 19:50:00+00:00,long,23816.5,23799.0,23851.5,23842.75,17.5,0.7297297297297297,0.00032553450665770574,True,41608,23799.0,stop,1,-17.5,-18.0,-1.0285714285714285,False,2026-03-26
2026-03-27 13:40:00+00:00,long,23594.25,23531.75,23719.25,23688.0,62.5,0.404320987654321,0.001050654271068802,True,41612,23531.75,stop,3,-62.5,-63.0,-1.008,False,2026-03-27
2026-03-27 14:05:00+00:00,long,23509.5,23452.75,23623.0,23594.625,56.75,0.41947565543071164,0.0007243289305496379,True,41617,23452.75,stop,7,-56.75,-57.25,-1.0088105726872247,False,2026-03-27
2026-03-27 19:55:00+00:00,long,23308.75,23268.75,23388.75,23368.75,40.0,0.5863636363636363,0.0004725085910652921,True,41687,23388.75,target,2,80.0,79.5,1.9875,True,2026-03-27
